Paziente :
Esame :
Occhio : False
--------------------------------------------------------
Note : 
--------------------------------------------------------
SIM-k : 
K1 = 43,41 D @ 105°
3,31011316710858
3,31290208084008
3,31549561881045
3,31811578793307
3,32008864454658
3,32168861458886
3,32322970545997
3,32502823515614
3,32583299149062
3,32664168449279
3,3274299842026
3,32839243348616
3,3296317111252
3,33121568269648
3,33316959050254
3,33546905972011
3,33804966246369
3,34080547619424
3,34361250584217
3,34632172754347
3,3487946108085
3,35091208173236
3,35258704726557
3,35378087647489
3,35450053638208
3,35479985321946
3,35476814677495
3,35452550005268
3,3542037987325
3,35393368973405
3,35382953234968
3,353979467637
3,35442996417919
3,35518433684569
3,35619933360357
3,35739101725189
3,35864177796877
3,35981496501426
3,36077818624621
3,36141038199843
3,36162350140717
3,36137220315581
3,36063228332929
3,35953167636131
3,35808379309764
3,35643309083187
3,35471085705664
3,35304187962651
3,3515329706819
3,35025718267476
3,34925145063904
3,34851706301721
3,3480227598398
3,34772056918154
3,34755259639594
3,34746908249729
3,34743738095595
3,34744347628144
3,34750164513343
3,3476445658867
3,34791834291756
3,34837255000083
3,34904313369445
3,34994408525627
3,35105673772816
3,35232839401952
3,35367952094119
3,35500739557269
3,35620598425281
3,35717238470249
3,35783532415961
3,35814984966651
3,35811275573719
3,35775791247588
3,35715216841962
3,35638603325001
3,3555618597121
3,35477731852857
3,35411786069943
3,35364188828687
3,35337810144422
3,35331518337739
3,35341822043699
3,35361931833994
3,35384423791625
3,3540150769115
3,35406329460197
3,35393774454329
3,58979311912388
3,58904479813377
3,58838646596387
3,5878766150343
3,58755586732371
3,58744317113179
3,58753819024496
3,58903087523953
3,58940992693077
3,58985939115155
3,59030682443214
3,59067291788041
3,59088773251917
3,59089718463888
3,59067493347305
3,59019627920466
3,58961156735487
3,58891486169746
3,58820532713486
3,58759841353069
3,58720314259599
3,58710291286497
3,58603514648932
3,58523165799728
3,5903203460948
3,59164061525867
3,59239337728232
3,59399070828088
3,5938431016046
3,5929236738205
3,59103156884698
3,58877522249092
3,58486622798329
3,64324841355625
3,62813284108686
3,61191044001797
3,59545987597519
3,57971314922671
3,56555634229097
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3,69921536950394
3,70397057852569
3,70847648175267
3,71243669905967
3,7155855827361
3,71772283235974
3,71874669682167
3,71866845607792
3,71760924226162
3,71578626440692
3,71348066610448
3,71099302070443
3,70860836325621
3,70654921321315
3,70495402845132
3,62105480141869
3,62056188845918
3,61992278443424
3,61904215821252
3,61565726030431
3,61404412201341
3,61206014429712
3,6097404191964
3,60715943783288
3,60441525818605
3,60161490651579
3,59885871035297
3,59622559583618
3,59376875556276
3,59151452456887
3,5894651904061
3,58509739535747
3,58341414894875
3,58180504643624
3,58019527958814
3,57851638151007
3,57672369243098
3,57480257463605
3,57276917867451
3,57066065049693
3,56852174628372
3,56639153268403
3,56429527751698
3,56223939871616
3,56020803383459
3,55821669860917
3,5561728538041
3,5555246049799
3,55343228368573
3,55127383030856
3,54903595011021
3,54671284038771
3,54430262957704
3,54180611509729
3,53922958624731
3,53657584716624
3,5338616068422
3,53108990374044
3,52827028117392
3,5254084031681
3,52126108802353
3,51832429254528
3,51546511134843
3,51273047284177
3,5101838991679
3,50789625295478
3,50593463851328
3,50436360362103
3,62128655821687
3,6211817507369
3,62107981999893
3,62103422413173
3,62112526590729
3,62145126237276
3,62211265024931
3,62319149957984
3,62474127051758
3,62677021230196
3,62923959712537
3,63206160078511
3,63511060537904
3,63823556163485
3,5348844542972
3,53594404366666
3,53703833359221
3,53848636129754
3,54057396410004
3,54179155736758
3,54314988125086
3,54450031374728
3,54595043321765
3,54752229400313
3,54922428165916
3,5510482266908
3,55296584999027
3,55493255700925
3,5568839837453
3,55875730639879
3,56047483753154
3,56197188601601
3,56320153544107
3,56413964750033
3,5647907177112
3,56518558083568
3,56537759258543
3,56542912260194
3,56540901419985
3,56537865320325
3,56538539864694
3,56546088047116
3,56561935282271
3,56585508859969
3,56615241465007
3,56648825769541
3,56683643043709
3,5671738951478
3,56748540379862
3,56776767975251
3,56802641686241
3,56827273125658
3,56852464450031
3,56876633888812
3,56909190270246
3,56940907790394
3,56972835492478
3,57001815433618
3,57023989798252
3,57035149325157
3,57031970497372
3,57012865108471
3,56978162570941
3,56930463895677
3,56874900543942
3,56817712507706
3,56766254776079
3,56727631319266
3,56707884966822
3,56711553569458
3,56740791702063
3,56795891508993
3,56874840544173
3,56973791562674
3,57087714634963
3,57211045136907
3,57338438251748
3,57465730626696
3,57590137994207
3,57710740771008
3,57827990852747
3,57943913382395
3,58060781047046
3,58180790701867
3,58305352086014
3,58434536355317
3,5856701362389
3,58699734294344
3,5882855633052
3,58948453075426
3,59054017470802
3,59140237104665
3,59202812360268
3,5923913898407
3,59247839697205
3,59229903508225
3,59188540971976
3,59128621192534
3,59056479509462
3,783053538666
3,78340088483504
3,78384121516152
3,78435944022209
3,78493953990355
3,78556245904286
3,78621321570783
3,78826197003497
3,78888998244658
3,78950335880323
3,79008737265162
3,79061630950934
3,79105830009184
3,79137918962894
3,79154694608647
3,79149987803254
3,79135480785091
3,79102532637273
3,79054468693799
3,78997124284432
3,78937925297752
3,78885280200548
3,78697586535359
3,78524017392203
3,79022650214853
3,79104330110148
3,79156232819506
3,79361573977499
3,79446062933746
3,79538778695991
3,79629143495461
3,9308680666119
3,93163506834641
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3,97434736369738
3,97311038306896
3,97141549552686
3,96925741358117
3,85451563780414
3,85316212474374
3,85095954209509
3,84787739661176
3,8439616367002
3,83933559594231
3,83418284649591
3,8287263984279
3,82321002373889
3,81786391982472
3,81288516420658
3,80841512452639
3,80165531973605
3,79839048961406
3,79560534323427
3,79314356684172
3,79081982764223
3,78845744060626
3,78592167262331
3,78314102244123
3,78011421092035
3,77690211241982
3,77360971157818
3,77035763722029
3,7672585051143
3,76438345092072
3,76179354676111
3,75936650365436
3,75865550353017
3,75626591256923
3,75354204163069
3,75021783789261
3,74604186534729
3,74082648177233
3,73448090576317
3,72704563554369
3,71869588728174
3,70974066937414
3,70056223163832
3,69158901812101
3,68323144009332
3,83347469858616
3,8291214969788
3,82484474414045
3,82077312530976
3,81704345070589
3,81378440771263
3,81109995985435
3,8090587503766
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3,85398357147166
3,85487168564907
3,85601061326634
3,72733350062901
3,72935815114423
3,73054301720745
3,73195290557638
3,73334246122957
3,73475760760556
3,73616607606459
3,73754858314945
3,73889706604154
3,74021553280275
3,74152071470116
3,74283068324653
3,74417429907088
3,74556848625256
3,74703017794698
3,74857034465946
3,75018962848635
3,75188106026777
3,75362246803784
3,75538173540756
3,75711215491851
3,75875946673796
3,76026842017263
3,76158771461447
3,76267641397728
3,76351018835538
3,76407700622591
3,76438684123978
3,76446174326121
3,76433413575044
3,76404097488001
3,76362206159869
3,76311458859568
3,76255485675029
3,76196873091313
3,76137907516615
3,76077060643808
3,76025405872782
3,75974635478436
3,75929154722084
3,75890049668579
3,7585846312536
3,75835632152201
3,75822737103111
3,75820803869427
3,75831062734052
3,75853586376055
3,75887731726055
3,75931449693002
3,75981156947372
3,76031561001869
3,7607626681024
3,76108843422296
3,76123352432927
3,76116056279538
3,76086102511006
3,76035781315069
3,7597046960777
3,75898869664075
3,75831322282624
3,75779506882368
3,75754889071062
3,75767496983463
3,75824674270187
3,75930683442526
3,76085040593814
3,7628286840689
3,76515223680653
3,76769482025023
3,77031267221599
3,77286027365258
3,77520570784604
3,77724942799565
3,77892625081612
3,78021908012609
3,78114670721962
3,78176330414997
3,7821387244042
3,7823553696301
3,78249416791592
3,78262452755104
3,78279979729555
4,03585467921262
4,0373114711523
4,03879822252258
4,04024908612546
4,04159775230441
4,04278740591665
4,04378833800937
4,04616956783397
4,04680536030947
4,04739112782215
4,04804468643767
4,04889776339719
4,05007212099929
4,05165704649383
4,05369188578345
4,05610946510368
4,05896257825443
4,06198959835322
4,06499891224687
4,0677806543166
4,07012872988691
4,07187454633821
4,07118791295123
4,0696519451765
4,07479467694658
4,07422971753763
4,07259108132572
4,14133716981431
4,14154860815822
4,14162070125249
4,14152401019017
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
4,23364516733112
4,23291207329498
4,2308780139649
4,22751404877168
4,22291380495984
4,2172902986436
4,21095085667318
4,20425685035611
4,19757919062995
4,19124675898841
4,18549766411782
4,18045275093801
4,11247257034592
4,1080340027583
4,10342239832081
4,09855227433146
4,09334720957943
4,0877657131966
4,08182374620728
4,07560945558903
4,06927542201619
4,06302535655578
4,0570850683959
4,05167014883964
4,04695862380114
4,04305700759465
4,0400398383926
4,03775820363107
4,10996227836133
4,10787259327262
4,10483295835845
4,1002207560959
4,0935214539943
4,08441655434932
4,07284469983966
4,05903275606455
4,04348698109222
4,02694710773361
4,01030263213693
3,99449462072128
3,98040374188387
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
4,0586189559626
3,94694234886749
3,94706862111338
3,94781896806046
3,94886205283705
3,95015896656503
3,9515639113661
3,95294656102308
3,95421046913381
3,9553014172292
3,95621871476478
3,95700782996627
3,95775816527065
3,95857050810155
3,95955022953568
3,96078452476032
3,96232456561867
3,96417665643367
3,96628836231544
3,96855911067342
3,97084163474816
3,9729664178677
3,97476568684562
3,97609702484277
3,97687064635557
3,97706420918461
3,97672431566402
3,97596618115516
3,97494893962564
3,97385536181194
3,9728654569743
3,97213039450507
3,97176114372072
3,97181043742406
3,97227423868
3,97309330807637
3,97412808183946
3,97536155130078
3,97654455780604
3,97758793632788
3,9783921903848
3,9788976771362
3,97909438362443
3,97902128979527
3,97875842937283
3,97841159201845
3,9780962386583
3,97791626058589
3,97794774484819
3,9782330648867
3,97876996049335
3,97951874056815
3,98041951615488
3,98139661541238
3,98238548274304
3,98333890742783
3,98423588106219
3,98508837582424
3,98593550657006
3,98683954437436
3,98787956845624
3,98913888103855
3,99069364557503
3,99260379929438
3,99490467621895
3,99759249040802
4,00062898289659
4,00393709280877
4,00740933953459
4,01091769515121
4,01433067122776
4,01752849481588
4,02041815321886
4,02294254623643
4,02508847030618
4,02688015733595
4,02838203239828
4,02967381574698
4,03085079936048
4,03200092330753
4,03319457047667
4,03447568920854
4,23927560821103
4,24244852203601
4,24539028411965
4,24799608137416
4,25019340414113
4,25195498212087
4,25330841807243
4,25610723557192
4,25689752658978
4,25766800831646
4,2586045024398
4,25987477783949
4,26160236197942
4,263833488499
4,26652590964117
4,2694934944946
4,27133406183942
4,27336680294105
4,27534815336627
4,27702927644037
4,27817892655374
4,27861751213506
4,27629421251383
4,27143444373134
4,27403576432758
4,42825615533978
4,42608834440718
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
4,48699918998285
4,48066776626665
4,47334525908056
4,46528497936855
4,4567850987361
4,44816039239889
4,43971716104928
4,43172391417833
4,42439618190432
4,41788309286745
4,4122663145639
4,40756252580394
4,40373613232875
4,40071092278539
4,3983880825199
4,39665890917844
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
4,11575357141706
4,11796277387341
4,1208464415906
4,12400273398177
4,12736849090955
4,13078336908043
4,13411556448425
4,13726179386225
4,14015567542114
4,14276554561047
4,14508019809172
4,14711650270191
4,14889287534568
4,15043778835155
4,15178182447084
4,15295630186784
4,1539948013056
4,15492746916159
4,15578273828394
4,1565871016031
4,15736525423902
4,15814276333916
4,15894927666465
4,15982017588929
4,16079577999454
4,16190973533435
4,16319106896422
4,16464324655964
4,16624094651633
4,16792815799306
4,16961782788082
4,17121370679534
4,17261842784419
4,17374959095542
4,17455391138991
4,17497239906839
4,17514014360873
4,17498058561723
4,17459701287475
4,17406795869644
4,17347525113783
4,17290495323584
